Date,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,TempSet,TempChamber,CS,PSUC1I,PSUC1U,PSUC2I,PSUC2U,Pressure
2025-12-12T16:30:51.0,77.81129,71.23171,83.8934,79.60406,59.35743,69.37889,70.0,70.05,1.0,0.387,3.87,0.1551,25.01,5.36e-06
2025-12-12T16:39:17.0,80.0563,72.54964,86.97382,82.36068,62.17467,69.68428,70.0,70.04,1.0,0.387,3.87,0.155,25.01,5.62e-06
2025-12-12T16:47:43.0,82.01571,73.58253,89.56063,84.52744,64.5268,69.95105,70.0,70.03,1.0,0.3869,3.87,0.1549,25.01,5.89e-06
2025-12-12T16:56:08.0,83.63824,74.39365,91.92515,86.63113,66.38677,70.16286,70.0,70.03,1.0,0.3868,3.87,0.1549,25.01,6.11e-06
2025-12-12T17:04:33.0,85.02711,75.03499,93.90626,88.31503,67.80379,70.26938,70.0,70.01,1.0,0.3868,3.87,0.1548,25.01,6.27e-06
2025-12-12T17:12:59.0,86.20206,75.55281,95.55681,89.64593,68.99029,70.39118,70.0,70.01,1.0,0.3868,3.87,0.1548,25.01,6.41e-06
2025-12-12T17:21:24.0,87.18226,75.98484,97.03941,90.96668,70.00206,70.52998,70.0,70.03,1.0,0.3867,3.87,0.1548,25.01,6.5e-06
2025-12-12T17:29:50.0,87.98895,76.30275,98.22508,91.87405,70.73934,70.57653,70.0,70.0,1.0,0.3867,3.87,0.1547,25.01,6.57e-06
2025-12-12T17:38:15.0,88.71436,76.60457,99.33253,92.89151,71.35214,70.63832,70.0,70.0,1.0,0.3867,3.87,0.1547,25.01,6.63e-06
2025-12-12T17:46:40.0,89.28663,76.81699,100.0968,93.41687,71.8454,70.68527,70.0,70.0,1.0,0.3867,3.87,0.1547,25.01,6.66e-06
2025-12-12T17:55:06.0,89.74625,76.99169,100.7575,93.87847,72.22339,70.71673,70.0,70.0,1.0,0.3867,3.87,0.1547,25.01,6.67e-06
2025-12-12T18:03:31.0,90.15285,77.13838,101.4177,94.53017,72.58667,70.77983,70.0,70.0,1.0,0.3866,3.87,0.1547,25.01,6.69e-06
2025-12-12T18:11:57.0,90.46263,77.25585,101.9087,94.87708,72.82468,70.78917,70.0,70.0,1.0,0.3866,3.87,0.1547,25.01,6.68e-06
2025-12-12T18:20:23.0,90.74576,77.36011,102.3026,95.17252,73.04631,70.82196,70.0,70.0,1.0,0.3866,3.87,0.1546,25.01,6.66e-06
2025-12-12T18:28:48.0,90.97079,77.44171,102.6451,95.4652,73.22444,70.83951,70.0,70.0,1.0,0.3866,3.87,0.1546,25.01,6.64e-06
2025-12-12T18:37:13.0,91.14118,77.49517,102.9689,95.80514,73.35422,70.86454,70.0,70.01,1.0,0.3867,3.87,0.1546,25.01,6.63e-06
2025-12-12T18:45:39.0,91.22552,77.5171,103.2413,96.12263,73.43213,70.86296,70.0,70.0,1.0,0.3867,3.87,0.1546,25.01,6.62e-06
2025-12-12T18:54:04.0,91.25185,77.42974,103.2836,95.99285,73.34771,70.33257,0.0,69.11,1.0,0.3867,3.87,0.1546,25.01,6.56e-06
2025-12-12T19:02:29.0,90.15773,75.26294,103.2202,95.30775,72.54708,65.07404,0.0,59.16,1.0,0.3868,3.87,0.1546,25.01,6.1e-06
2025-12-12T19:10:55.0,88.17333,71.03219,102.81,94.11467,70.46592,58.06115,0.0,50.45,1.0,0.3869,3.87,0.1547,25.01,5.27e-06
2025-12-12T19:19:20.0,85.45049,65.79957,101.7415,92.28028,67.16699,49.48355,0.0,41.4,1.0,0.3868,3.87,0.1548,25.01,4.48e-06
2025-12-12T19:27:46.0,82.39771,60.24715,99.97481,89.67061,63.06772,41.20858,0.0,33.37,1.0,0.3869,3.87,0.1549,25.01,3.82e-06
2025-12-12T19:36:11.0,78.93367,54.31134,97.74092,86.83655,58.13453,32.78834,0.0,24.64,1.0,0.3872,3.87,0.155,25.01,3.33e-06
2025-12-12T19:44:37.0,75.16548,48.11506,95.09166,83.61801,52.53253,24.51135,0.0,16.01,1.0,0.3875,3.87,0.1552,25.01,2.95e-06
2025-12-12T19:53:02.0,71.20407,41.77897,92.04748,79.99465,46.37675,16.7546,0.0,7.81,1.0,0.3877,3.87,0.1554,25.01,2.64e-06
2025-12-12T20:01:28.0,67.21854,35.42587,88.70198,76.23518,39.85091,8.962404,0.0,0.2,1.0,0.3878,3.87,0.1556,25.01,2.33e-06
2025-12-12T20:09:53.0,63.88501,30.3856,85.49289,72.98921,33.82966,4.815112,0.0,0.14,1.0,0.3879,3.87,0.1558,25.01,2.05e-06
2025-12-12T20:18:19.0,61.0063,27.10201,82.26755,70.00943,28.53125,3.444877,0.0,-0.06,1.0,0.3881,3.87,0.1559,25.01,1.84e-06
2025-12-12T20:26:44.0,58.49481,24.8552,79.27936,67.39175,24.08347,2.70125,0.0,-0.25,1.0,0.3883,3.87,0.156,25.01,1.69e-06
2025-12-12T20:35:10.0,56.30596,23.16134,76.52262,64.92343,20.36311,2.376253,0.0,-0.01,1.0,0.3884,3.87,0.1561,25.01,1.55e-06
2025-12-12T20:43:35.0,54.38763,21.84996,74.05241,62.72513,17.37143,2.152788,0.0,-0.06,1.0,0.3885,3.87,0.1562,25.01,1.44e-06
2025-12-12T20:52:01.0,52.75599,20.84624,71.89526,60.88435,14.98515,1.980241,0.0,-0.07,1.0,0.3886,3.87,0.1562,25.01,1.36e-06
2025-12-12T21:00:26.0,51.29944,19.99998,69.91772,59.14491,13.05705,1.787668,0.0,-0.05,1.0,0.3887,3.87,0.1563,25.01,1.3e-06
2025-12-12T21:08:51.0,50.08465,19.37029,68.22102,57.68459,11.5506,1.805004,0.0,0.1,1.0,0.3888,3.87,0.1563,25.01,1.25e-06
2025-12-12T21:17:17.0,48.99646,18.83361,66.85046,56.62794,10.31976,1.649618,0.0,0.06,1.0,0.3888,3.87,0.1564,25.01,1.2e-06
2025-12-12T21:25:43.0,48.08936,18.40688,65.52002,55.49447,9.372323,1.688954,0.0,0.07,1.0,0.3889,3.87,0.1564,25.01,1.19e-06
2025-12-12T21:34:08.0,47.29008,18.05521,64.44272,54.49779,8.584623,1.586275,0.0,0.03,1.0,0.3889,3.87,0.1565,25.01,1.16e-06
2025-12-12T21:42:34.0,46.55806,17.72141,63.52928,53.82499,7.889139,1.590151,0.0,-0.01,1.0,0.3889,3.87,0.1565,25.01,1.14e-06
2025-12-12T21:50:59.0,45.99662,17.52715,62.76258,53.19348,7.447229,1.478194,0.0,-0.14,1.0,0.389,3.87,0.1565,25.01,1.21e-06
2025-12-12T21:59:24.0,45.45478,17.29381,62.06502,52.70046,7.047743,1.508233,0.0,-0.08,1.0,0.389,3.87,0.1565,25.01,1.1e-06
2025-12-12T22:07:49.0,45.09973,17.16892,61.44146,52.10216,6.707384,1.492116,0.0,0.06,1.0,0.389,3.87,0.1565,25.01,1.09e-06
2025-12-12T22:16:16.0,44.71421,17.0516,60.96887,51.74063,6.520427,1.603221,0.0,0.07,1.0,0.389,3.87,0.1565,25.01,1.07e-06
2025-12-12T22:24:41.0,44.39884,16.93444,60.53469,51.37236,6.297014,1.539138,0.0,-0.03,1.0,0.3891,3.87,0.1566,25.01,1.05e-06
2025-12-12T22:33:07.0,44.03079,16.76005,60.13538,51.01597,5.976453,1.420784,0.0,0.03,1.0,0.3891,3.87,0.1566,25.01,1.04e-06
2025-12-12T22:41:32.0,43.74674,16.63335,59.84874,50.81436,5.788475,1.412402,0.0,0.02,1.0,0.3891,3.87,0.1566,25.01,1.03e-06
2025-12-12T22:49:57.0,43.55137,16.5634,59.57199,50.6263,5.707187,1.379199,0.0,0.03,1.0,0.3891,3.87,0.1566,25.01,1.02e-06
2025-12-12T22:58:23.0,43.45933,16.57477,59.27246,50.37179,5.714985,1.46076,0.0,0.03,1.0,0.3891,3.87,0.1566,25.01,1e-06
2025-12-12T23:06:48.0,43.77149,17.10511,59.19086,50.21421,6.00993,3.376185,70.0,4.99,1.0,0.3891,3.87,0.1566,25.01,1.01e-06
2025-12-12T23:15:13.0,44.86725,19.81755,59.27436,50.61842,7.463398,9.451697,70.0,14.43,1.0,0.3888,3.87,0.1566,25.01,1.04e-06
2025-12-12T23:23:39.0,46.47148,24.02245,59.81911,52.01449,10.14138,16.56173,70.0,23.06,1.0,0.3886,3.87,0.1565,25.01,1.1e-06
2025-12-12T23:32:04.0,48.55594,29.00959,60.45503,53.22849,13.97206,24.22096,70.0,31.56,1.0,0.3884,3.87,0.1564,25.01,1.19e-06
2025-12-12T23:40:29.0,51.17031,34.5329,61.77058,55.31616,18.59484,31.97702,70.0,40.01,1.0,0.3882,3.87,0.1563,25.01,1.32e-06
2025-12-12T23:48:55.0,54.31068,40.42672,63.44029,57.51704,23.68068,39.82728,70.0,48.42,1.0,0.388,3.87,0.1561,25.01,1.5e-06
2025-12-12T23:57:20.0,57.91696,46.62225,65.6799,60.41754,29.03103,47.88111,70.0,56.87,1.0,0.3877,3.87,0.156,25.01,1.77e-06
2025-12-13T00:05:46.0,61.99264,53.12508,68.40268,63.71968,34.71966,55.8137,70.0,65.31,1.0,0.3879,3.87,0.1558,25.01,2.18e-06
2025-12-13T00:14:11.0,66.35196,59.65775,71.65193,67.6836,41.0955,63.00299,70.0,70.71,1.0,0.3882,3.87,0.1555,25.01,2.69e-06
2025-12-13T00:22:37.0,70.11043,64.38405,75.12764,71.17239,46.97225,66.3962,70.0,70.28,1.0,0.3878,3.87,0.1554,25.01,3.41e-06
2025-12-13T00:31:02.0,73.3999,67.51163,78.73437,74.56934,52.01452,67.91976,70.0,70.14,1.0,0.3879,3.87,0.1552,25.01,3.66e-06
2025-12-13T00:39:27.0,76.23474,69.71986,82.18354,77.86915,56.24112,68.78345,70.0,70.07,1.0,0.3877,3.87,0.1551,25.01,4.01e-06
2025-12-13T00:47:53.0,78.6969,71.39053,85.1839,80.35598,59.67045,69.28799,70.0,70.05,1.0,0.3877,3.87,0.155,25.01,4.31e-06
2025-12-13T00:56:18.0,80.78573,72.64774,88.02128,82.97432,62.4558,69.63289,70.0,70.04,1.0,0.3876,3.87,0.1549,25.01,4.55e-06
2025-12-13T01:04:43.0,82.614,73.69037,90.46898,85.15628,64.71129,69.90335,70.0,70.04,1.0,0.3876,3.87,0.1549,25.01,4.76e-06
2025-12-13T01:13:09.0,84.13462,74.46585,92.58669,86.90553,66.49395,70.08645,70.0,70.03,1.0,0.3875,3.87,0.1548,25.01,4.94e-06
2025-12-13T01:21:34.0,85.44019,75.09566,94.43233,88.48187,67.93093,70.22186,70.0,70.01,1.0,0.3874,3.87,0.1548,25.01,5.09e-06
2025-12-13T01:30:00.0,86.54167,75.60426,96.07037,89.96347,69.09262,70.34936,70.0,70.01,1.0,0.3874,3.87,0.1547,25.01,5.2e-06
2025-12-13T01:38:26.0,87.48341,76.03179,97.34383,90.90676,70.01724,70.45436,70.0,70.01,1.0,0.3874,3.87,0.1547,25.01,5.29e-06
2025-12-13T01:46:51.0,88.27376,76.35917,98.5924,92.09622,70.77628,70.52004,70.0,70.0,1.0,0.3874,3.87,0.1547,25.01,5.36e-06
2025-12-13T01:55:17.0,88.89541,76.60477,99.48831,92.80419,71.37235,70.59699,70.0,70.01,1.0,0.3874,3.87,0.1546,25.01,5.41e-06
2025-12-13T02:03:42.0,89.44215,76.81673,100.2392,93.29092,71.84608,70.63465,70.0,70.0,1.0,0.3874,3.87,0.1546,25.01,5.45e-06
2025-12-13T02:12:07.0,89.90183,77.00393,100.9806,93.973,72.26458,70.69372,70.0,70.01,1.0,0.3874,3.87,0.1546,25.01,5.47e-06
2025-12-13T02:20:33.0,90.26498,77.14191,101.4574,94.26339,72.551,70.71874,70.0,70.0,1.0,0.3874,3.87,0.1546,25.01,5.5e-06
2025-12-13T02:28:58.0,90.57609,77.24334,101.9785,94.76467,72.81104,70.73155,70.0,70.0,1.0,0.3873,3.87,0.1546,25.01,5.51e-06
2025-12-13T02:37:23.0,90.81484,77.341,102.2888,94.90056,73.00099,70.76798,70.0,70.0,1.0,0.3873,3.87,0.1546,25.01,5.52e-06
2025-12-13T02:45:49.0,91.03931,77.4172,102.6982,95.3779,73.19942,70.79473,70.0,70.0,1.0,0.3874,3.87,0.1545,25.01,5.51e-06
2025-12-13T02:54:15.0,91.21211,77.47362,102.9389,95.50078,73.30365,70.78909,70.0,70.0,1.0,0.3874,3.87,0.1545,25.01,5.5e-06
2025-12-13T03:02:40.0,91.34281,77.52185,103.1454,95.67759,73.41613,70.80743,70.0,69.99,1.0,0.3874,3.87,0.1545,25.01,5.49e-06
2025-12-13T03:11:06.0,91.47953,77.57186,103.3979,96.00843,73.48721,70.80295,30.0,69.97,1.0,0.3873,3.87,0.1545,25.01,5.47e-06
2025-12-13T03:19:32.0,90.54169,75.93012,103.4413,95.7217,72.85563,66.39809,30.0,60.82,1.0,0.3875,3.87,0.1545,25.01,5.13e-06
2025-12-13T03:27:57.0,88.67056,71.94291,103.0746,94.49555,70.9747,59.47534,30.0,51.92,1.0,0.3876,3.87,0.1546,25.01,4.44e-06
2025-12-13T03:36:23.0,86.10123,66.85131,102.0477,92.59655,67.94086,50.97631,30.0,43.58,1.0,0.3876,3.87,0.1547,25.01,3.78e-06
2025-12-13T03:44:48.0,83.15627,61.416,100.4996,90.29385,63.97894,43.47672,30.0,35.13,1.0,0.3878,3.87,0.1548,25.01,3.23e-06
2025-12-13T03:53:13.0,80.01167,55.81896,98.39415,87.58027,59.35586,36.32173,30.0,29.73,1.0,0.388,3.87,0.155,25.01,2.81e-06
2025-12-13T04:01:39.0,77.4383,52.04647,96.08794,85.18005,55.12705,33.76858,30.0,30.07,1.0,0.3883,3.87,0.1551,25.01,2.49e-06
2025-12-13T04:10:04.0,75.19006,49.47006,93.6591,82.89857,51.2718,32.5634,30.0,29.92,1.0,0.3884,3.87,0.1552,25.01,2.3e-06
2025-12-13T04:18:30.0,73.23903,47.70065,91.39191,80.84286,48.0077,31.93899,30.0,29.94,1.0,0.3885,3.87,0.1553,25.01,2.18e-06
2025-12-13T04:26:55.0,71.61495,46.45482,89.25613,78.83607,45.3233,31.64821,30.0,30.0,1.0,0.3886,3.87,0.1554,25.01,2.07e-06
2025-12-13T04:35:21.0,70.2036,45.50245,87.45321,77.36219,43.17692,31.45123,30.0,30.03,1.0,0.3887,3.87,0.1554,25.01,1.97e-06
2025-12-13T04:43:46.0,68.99419,44.78119,85.87458,76.03915,41.44878,31.31609,30.0,30.03,1.0,0.3889,3.87,0.1555,25.01,1.89e-06
2025-12-13T04:52:11.0,67.94277,44.19304,84.42101,74.77608,40.07262,31.16183,30.0,30.0,1.0,0.3889,3.87,0.1555,25.01,1.82e-06
2025-12-13T05:00:37.0,67.06911,43.75708,83.17938,73.71123,38.99868,31.13274,30.0,30.0,1.0,0.3889,3.87,0.1555,25.01,1.76e-06
2025-12-13T05:09:02.0,66.27308,43.38461,82.13555,72.84901,38.03277,31.00368,30.0,29.98,1.0,0.389,3.87,0.1556,25.01,1.71e-06
2025-12-13T05:17:28.0,65.63769,43.10415,81.23983,72.12194,37.41346,31.00239,30.0,29.96,1.0,0.389,3.87,0.1556,25.01,1.67e-06
2025-12-13T05:25:53.0,65.12049,42.89528,80.46351,71.54257,36.91198,30.98714,30.0,30.0,1.0,0.389,3.87,0.1556,25.01,1.64e-06
2025-12-13T05:34:18.0,64.63295,42.6813,79.76174,70.84552,36.43272,30.93535,30.0,30.02,1.0,0.3891,3.87,0.1556,25.01,1.6e-06
2025-12-13T05:42:44.0,64.27281,42.55698,79.17558,70.39218,36.12117,30.91733,30.0,30.01,1.0,0.3891,3.87,0.1556,25.01,1.58e-06
2025-12-13T05:51:09.0,63.92868,42.42781,78.70088,69.93849,35.84485,30.9124,30.0,30.0,1.0,0.3891,3.87,0.1557,25.01,1.56e-06
2025-12-13T05:59:35.0,63.68438,42.3538,78.35779,69.73675,35.62727,30.88668,30.0,30.03,1.0,0.3891,3.87,0.1557,25.01,1.53e-06
2025-12-13T06:08:00.0,63.47023,42.30293,78.01079,69.39536,35.44241,30.85298,30.0,29.97,1.0,0.3891,3.87,0.1557,25.01,1.52e-06
2025-12-13T06:16:26.0,63.23957,42.20728,77.67707,69.09289,35.27038,30.82955,30.0,29.97,1.0,0.3891,3.87,0.1557,25.01,1.5e-06
2025-12-13T06:24:51.0,63.07037,42.15443,77.55587,69.14308,35.17282,30.83058,30.0,29.98,1.0,0.3892,3.87,0.1557,25.01,1.48e-06
2025-12-13T06:33:16.0,62.96528,42.13867,77.27026,68.80988,35.09629,30.82616,30.0,30.0,1.0,0.3891,3.87,0.1557,25.01,1.47e-06
2025-12-13T06:41:42.0,62.8625,42.09963,77.07505,68.59415,35.02966,30.82327,30.0,30.0,1.0,0.3892,3.87,0.1557,25.01,1.46e-06
2025-12-13T06:50:07.0,62.7423,42.0549,76.9335,68.54294,34.99363,30.83627,70.0,30.02,1.0,0.3891,3.87,0.1557,25.01,1.45e-06
2025-12-13T06:58:33.0,63.33846,43.10881,76.93566,68.63806,35.49657,34.23764,70.0,38.07,1.0,0.3889,3.87,0.1557,25.01,1.48e-06
2025-12-13T07:06:58.0,64.71977,46.41229,77.14985,69.4258,37.05883,40.68308,70.0,47.15,1.0,0.3888,3.87,0.1556,25.01,1.58e-06
2025-12-13T07:15:23.0,66.78882,50.97364,77.77702,70.78003,39.65628,47.99259,70.0,55.67,1.0,0.3886,3.87,0.1556,25.01,1.77e-06
2025-12-13T07:23:49.0,69.5041,56.27146,78.97322,72.77386,43.24191,55.60274,70.0,64.15,1.0,0.3886,3.87,0.1554,25.01,2.08e-06
2025-12-13T07:32:14.0,72.6663,62.00413,80.66397,75.12643,47.63896,62.81179,70.0,70.91,1.0,0.3886,3.87,0.1553,25.01,2.58e-06
2025-12-13T07:40:40.0,75.46862,66.36599,82.90542,77.77736,52.11765,66.41079,70.0,70.29,1.0,0.3883,3.87,0.1552,25.01,3.09e-06
2025-12-13T07:49:05.0,77.90917,69.14776,85.27675,80.01778,56.07152,68.05141,70.0,70.13,1.0,0.3882,3.87,0.155,25.01,3.39e-06
2025-12-13T07:57:31.0,80.02566,71.07144,87.75154,82.42122,59.44461,68.90079,70.0,70.08,1.0,0.3881,3.87,0.155,25.01,3.67e-06
2025-12-13T08:05:56.0,81.85665,72.48947,89.90345,84.26539,62.22546,69.39595,70.0,70.05,1.0,0.388,3.87,0.1549,25.01,3.89e-06
2025-12-13T08:14:22.0,83.44027,73.55695,91.94937,86.15659,64.49659,69.73428,70.0,70.04,1.0,0.388,3.87,0.1548,25.01,4.08e-06
2025-12-13T08:22:48.0,84.80639,74.40351,93.74182,87.74578,66.31695,69.96562,70.0,70.03,1.0,0.388,3.87,0.1548,25.01,4.23e-06
2025-12-13T08:31:13.0,85.95661,75.05152,95.30203,89.07007,67.77114,70.15138,70.0,70.01,1.0,0.388,3.87,0.1547,25.01,4.33e-06
2025-12-13T08:39:38.0,86.95847,75.58546,96.74047,90.36345,68.99483,70.30156,70.0,70.01,1.0,0.3879,3.87,0.1547,25.01,4.42e-06
2025-12-13T08:48:04.0,87.80372,76.00076,97.95043,91.44957,69.92863,70.41218,70.0,70.01,1.0,0.3879,3.87,0.1546,25.01,4.5e-06
2025-12-13T08:56:29.0,88.52004,76.34904,98.85689,92.05772,70.68522,70.50348,70.0,70.01,1.0,0.3879,3.87,0.1546,25.01,4.57e-06
2025-12-13T09:04:55.0,89.1188,76.6164,99.86177,93.09728,71.32432,70.5762,70.0,70.01,1.0,0.3878,3.87,0.1546,25.01,4.61e-06
2025-12-13T09:13:20.0,89.61502,76.8248,100.5764,93.67231,71.81882,70.63233,70.0,70.0,1.0,0.3879,3.87,0.1546,25.01,4.8e-06
2025-12-13T09:21:46.0,90.0382,77.01074,101.1252,94.01542,72.19964,70.6772,70.0,70.0,1.0,0.3879,3.87,0.1546,25.01,4.66e-06
2025-12-13T09:30:12.0,90.39467,77.15356,101.689,94.5546,72.52715,70.71035,70.0,70.0,1.0,0.3879,3.87,0.1546,25.01,4.67e-06
2025-12-13T09:38:37.0,90.69468,77.28948,102.0566,94.77213,72.80759,70.76453,70.0,70.0,1.0,0.3878,3.87,0.1545,25.01,4.82e-06
2025-12-13T09:47:03.0,90.91274,77.3556,102.5318,95.29563,72.99804,70.7692,70.0,70.01,1.0,0.3878,3.87,0.1545,25.01,4.72e-06
2025-12-13T09:55:28.0,91.11951,77.43772,102.7648,95.381,73.17993,70.79968,70.0,70.0,1.0,0.3878,3.87,0.1545,25.01,4.72e-06
2025-12-13T10:03:53.0,91.28024,77.49071,103.0249,95.61796,73.31154,70.8102,70.0,69.99,1.0,0.3879,3.87,0.1545,25.01,4.9e-06
2025-12-13T10:12:19.0,91.42075,77.54256,103.2039,95.71105,73.42075,70.82109,70.0,70.0,1.0,0.3879,3.87,0.1545,25.01,4.71e-06
2025-12-13T10:20:45.0,91.52742,77.58226,103.4205,95.92735,73.50504,70.83278,70.0,70.0,1.0,0.3878,3.87,0.1545,25.01,4.71e-06
2025-12-13T10:29:10.0,91.63759,77.62781,103.5376,95.99503,73.58833,70.85329,70.0,70.0,1.0,0.3878,3.87,0.1545,25.01,4.88e-06
2025-12-13T10:37:35.0,90.85239,76.39539,103.6741,96.06331,73.08767,67.22544,-10.0,62.22,1.0,0.3879,3.87,0.1545,25.01,4.51e-06
2025-12-13T10:46:01.0,89.13737,72.68594,103.335,94.82599,71.39017,60.63263,-10.0,53.19,1.0,0.3881,3.87,0.1546,25.01,3.89e-06
2025-12-13T10:54:26.0,86.66622,67.72283,102.3977,93.07476,68.49536,52.21015,-10.0,44.92,1.0,0.3882,3.87,0.1547,25.01,3.31e-06
2025-12-13T11:02:51.0,83.75444,62.32954,100.9122,90.83071,64.68104,44.76351,-10.0,36.5,1.0,0.3884,3.87,0.1548,25.01,2.76e-06
2025-12-13T11:11:17.0,80.45488,56.53251,98.84612,88.13202,60.05759,36.5301,-10.0,28.21,1.0,0.3887,3.87,0.1549,25.01,2.39e-06
2025-12-13T11:19:42.0,76.78226,50.42451,96.2886,84.93217,54.65195,28.41336,-10.0,19.68,1.0,0.389,3.87,0.1551,25.01,2.11e-06
2025-12-13T11:28:08.0,72.88456,44.12962,93.31477,81.42285,48.69579,20.19428,-10.0,11.75,1.0,0.3892,3.87,0.1552,25.01,1.93e-06
2025-12-13T11:36:34.0,68.83174,37.68757,90.12967,77.91157,42.27838,11.21226,-10.0,3.06,1.0,0.3896,3.87,0.1554,25.01,1.76e-06
2025-12-13T11:44:59.0,64.62451,31.17218,86.61808,73.96737,35.41057,3.128935,-10.0,-5.65,1.0,0.3897,3.87,0.1556,25.01,1.6e-06
2025-12-13T11:53:24.0,60.73072,25.04669,83.10464,70.24235,28.56126,-3.385865,-10.0,-10.75,1.0,0.3898,3.87,0.1558,25.01,1.44e-06
2025-12-13T12:01:50.0,57.56049,20.82483,79.6489,66.81545,22.54487,-6.203481,-10.0,-10.56,1.0,0.3899,3.87,0.1559,25.01,1.32e-06
2025-12-13T12:10:15.0,54.86798,18.09432,76.47032,64.01727,17.41246,-6.767025,-10.0,-9.89,1.0,0.3901,3.87,0.1561,25.01,1.24e-06
2025-12-13T12:18:41.0,52.4804,16.1313,73.53133,61.50861,13.12213,-7.3855,-10.0,-9.75,1.0,0.3903,3.87,0.1562,25.01,1.17e-06
2025-12-13T12:27:06.0,50.34892,14.6447,70.81127,59.05081,9.653334,-7.48987,-10.0,-9.7,1.0,0.3904,3.87,0.1563,25.01,1.09e-06
2025-12-13T12:35:32.0,48.49778,13.49526,68.45724,57.04505,6.857559,-7.726319,-10.0,-10.16,1.0,0.3905,3.87,0.1563,25.01,1.03e-06
2025-12-13T12:43:57.0,46.89177,12.54371,66.31922,55.19653,4.646418,-7.986758,-10.0,-10.37,1.0,0.3906,3.87,0.1564,25.01,9.82e-07
2025-12-13T12:52:23.0,45.50685,11.79153,64.46357,53.57663,2.880632,-7.936289,-10.0,-9.79,1.0,0.3907,3.87,0.1565,25.01,9.47e-07
2025-12-13T13:00:48.0,44.35996,11.17911,62.85593,52.24202,1.498508,-8.034914,-10.0,-9.8,1.0,0.3907,3.87,0.1565,25.01,9.1e-07
2025-12-13T13:09:13.0,43.30208,10.67892,61.45542,51.05069,0.35957,-7.951666,-10.0,-9.89,1.0,0.3908,3.87,0.1566,25.01,8.78e-07
2025-12-13T13:17:39.0,42.36188,10.22972,60.22988,50.0234,-0.5530968,-8.110086,-10.0,-10.11,1.0,0.3908,3.87,0.1566,25.01,8.56e-07
2025-12-13T13:26:04.0,41.61454,9.917532,59.17603,49.1184,-1.242708,-8.047235,-10.0,-9.9,1.0,0.3909,3.87,0.1566,25.01,8.24e-07
2025-12-13T13:34:29.0,40.92342,9.617088,58.23594,48.31956,-1.85707,-8.092921,-10.0,-10.0,1.0,0.3909,3.87,0.1566,25.01,1.09e-06
2025-12-13T13:42:55.0,40.31189,9.35785,57.45039,47.61794,-2.296441,-8.19837,-10.0,-10.16,1.0,0.391,3.87,0.1567,25.01,7.91e-07
2025-12-13T13:51:20.0,39.85417,9.190469,56.84776,47.20302,-2.709163,-8.260802,-10.0,-9.92,1.0,0.391,3.87,0.1567,25.01,7.79e-07
2025-12-13T13:59:46.0,39.43534,9.055082,56.24833,46.68034,-2.997312,-8.240638,-10.0,-9.87,1.0,0.391,3.87,0.1567,25.01,7.67e-07
2025-12-13T14:08:11.0,39.05183,8.907773,55.78137,46.31611,-3.20937,-8.284132,-10.0,-9.92,1.0,0.391,3.87,0.1567,25.01,7.57e-07
2025-12-13T14:16:36.0,38.74797,8.788371,55.24423,45.75362,-3.412344,-8.260097,-10.0,-9.98,1.0,0.3911,3.87,0.1567,25.01,7.48e-07
2025-12-13T14:25:02.0,38.44281,8.6457,54.92799,45.56873,-3.601686,-8.319264,-10.0,-10.1,1.0,0.3911,3.87,0.1567,25.01,7.4e-07
2025-12-13T14:33:27.0,38.23289,8.58201,54.61436,45.27678,-3.736527,-8.286232,-10.0,-10.12,1.0,0.3911,3.87,0.1567,25.01,7.54e-07
2025-12-13T14:41:53.0,37.99463,8.466969,54.36111,45.1108,-3.844673,-8.353355,-10.0,-10.17,1.0,0.3911,3.87,0.1567,25.01,7.42e-07
2025-12-13T14:50:18.0,37.85837,8.433767,54.09696,44.87922,-3.882827,-8.198723,-10.0,-10.0,1.0,0.3911,3.87,0.1567,25.01,7.19e-07
2025-12-13T14:58:44.0,37.69039,8.362457,53.9029,44.72836,-4.003892,-8.24704,-10.0,-10.04,1.0,0.3912,3.87,0.1567,25.01,7.28e-07
2025-12-13T15:07:10.0,37.57464,8.321587,53.747,44.62273,-4.091479,-8.312562,-10.0,-10.1,1.0,0.3912,3.87,0.1568,25.01,7.22e-07
2025-12-13T15:15:35.0,37.44553,8.270313,53.64765,44.52564,-4.146094,-8.397441,-10.0,-10.13,1.0,0.3911,3.87,0.1568,25.01,7.2e-07
2025-12-13T15:24:01.0,37.36215,8.247571,53.47271,44.34242,-4.158284,-8.335601,-10.0,-10.07,1.0,0.3912,3.87,0.1568,25.01,7.16e-07
2025-12-13T15:32:26.0,37.35163,8.266041,53.35382,44.21675,-4.166685,-8.331596,-10.0,-10.02,1.0,0.3911,3.87,0.1568,25.01,7.09e-07
2025-12-13T15:40:51.0,37.25097,8.215675,53.29917,44.22189,-4.203428,-8.358464,-10.0,-9.92,1.0,0.3912,3.87,0.1568,25.01,7.06e-07
2025-12-13T15:49:17.0,37.20864,8.21263,53.1845,44.12312,-4.212002,-8.333382,-10.0,-9.92,1.0,0.3912,3.87,0.1568,25.01,6.83e-07
2025-12-13T15:57:42.0,37.16221,8.200228,53.15679,44.09382,-4.235355,-8.251188,-10.0,-9.95,1.0,0.3912,3.87,0.1568,25.01,6.81e-07
